"","pkg.name","fun.name","arg.types","arg.names"
"77","AlphaSimR","calcGenoFreq","c(""const arma::field<arma::Cube<unsigned char> >& "", ""const arma::Col<int>& "", ""arma::uvec "", ""int "")","c("" geno"", "" lociPerChr"", "" lociLoc"", "" nThreads"")"
"78","AlphaSimR","calcChrFreq","const arma::Cube<unsigned char>& "," geno"
"79","AlphaSimR","getGv","c(""const S4& "", ""const S4& "", ""int "")","c("" trait"", "" pop"", "" nThreads"")"
"80","AlphaSimR","getHybridGv","c(""const S4& "", ""const S4& "", ""arma::uvec "", ""const S4& "", ""arma::uvec "", ""int "")","c("" trait"", "" females"", "" femaleParents"", "" males"", "" maleParents"", "" nThreads"")"
"81","isqg","cross","c(""int "", ""isqg::seamless::Trap<Specimen> "", ""isqg::seamless::Trap<Specimen> "")","c("" number"", "" female"", "" male"")"
"82","AlphaSimR","createDH2","c(""const arma::field<arma::Cube<unsigned char> >& "", ""arma::uword "", ""const arma::field<arma::vec>& "", ""double "", ""bool "", ""int "")","c("" geno"", "" nDH"", "" genMap"", "" v"", "" trackRec"", "" nThreads"")"
"83","AlphaSimR","createReducedGenome","c(""const arma::field<arma::Cube<unsigned char> >& "", ""arma::uword "", ""const arma::field<arma::vec>& "", ""double "", ""bool "", ""arma::uword "", ""arma::vec& "", ""double "", ""int "")","c("" geno"", "" nProgeny"", "" genMap"", "" v"", "" trackRec"", "" ploidy"", "" centromere"", "" quadProb"", "" nThreads"")"
"84","AlphaSimR","getIbdRecHist","c(""const List& "", ""const IntegerMatrix& "", ""const IntegerVector& "")","c("" recHist"", "" pedigree"", "" nLociPerChr"")"
"85","AlphaSimR","popVar","const arma::mat& "," X"
"86","AlphaSimR","mergeGeno","c(""const arma::field<arma::Cube<unsigned char> >& "", ""const arma::field<arma::Cube<unsigned char> >& "")","c("" x"", "" y"")"
"87","AlphaSimR","mergeMultGeno","c(""List& "", ""arma::uvec "", ""arma::uvec "", ""arma::uword "")","c("" popList"", "" nInd"", "" nBin"", "" ploidy"")"
"88","AlphaSimR","mergeMultIntMat","c(""const arma::field<arma::Mat<int> >& "", ""arma::uvec "", ""arma::uword "")","c("" X"", "" nRow"", "" nCol"")"
"89","AlphaSimR","sampleInt","c(""arma::uword "", ""arma::uword "")","c("" n"", "" N"")"
"90","AlphaSimR","sampAllComb","c(""arma::uword "", ""arma::uword "", ""arma::uword "")","c("" nLevel1"", "" nLevel2"", "" n"")"
"91","AlphaSimR","sampHalfDialComb","c(""arma::uword "", ""arma::uword "")","c("" nLevel"", "" n"")"
"92","AlphaSimR","calcCoef","c(""arma::mat& "", ""arma::mat& "")","c("" X"", "" Y"")"
"93","AlphaSimR","packHaplo","c(""arma::Mat<unsigned char>& "", ""arma::uword "", ""bool "")","c("" haplo"", "" ploidy"", "" inbred"")"
"94","AlphaSimR","writePlinkPed","c(""const DataFrame& "", ""const arma::Mat<unsigned char>& "", ""const arma::uword& "", ""const arma::uword& "", ""const arma::uword& "", ""const String& "")","c("" fam"", "" haplo"", "" nInd"", "" ploidy"", "" nLoc"", "" file"")"
"95","AlphaSimR","MaCS","c(""String "", ""arma::uvec "", ""bool "", ""arma::uword "", ""int "", ""StringVector "")","c("" args"", "" maxSites"", "" inbred"", "" ploidy"", "" nThreads"", "" seed"")"
"96","BCEE","clm","c(""SEXP "", ""SEXP "")","c("" Xarg"", "" yarg"")"
"97","BClustLonG","calSim","arma::mat "," mat"
"98","joineRML","mvrnormArma","c(""const int& "", ""const arma::vec& "", ""const arma::mat& "")","c("" n"", "" mu"", "" sigma"")"
"99","BCSub","samLamV3Cpp","c(""arma::mat "", ""arma::mat "", ""arma::vec "", ""double "", ""arma::mat "")","c("" A"", "" eta"", "" sig"", "" sigl"", "" lam"")"
"100","bpgmm","dmvnrm_arma","c(""arma::mat "", ""arma::rowvec "", ""arma::mat "", ""bool "")","c("" x"", "" mean"", "" sigma"", "" logd"")"
"101","BClustLonG","myfind","c(""IntegerVector "", ""int "")","c("" evec"", "" e"")"
"102","BCSub","polyurncpp","c(""IntegerVector "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""double "")","c("" e"", "" muA0"", "" sigma0"", "" A"", "" sigma"", "" sigmaInv"", "" sigma0Inv"", "" c"")"
"103","BClustLonG","stlSort","IntegerVector "," x"
"104","BClustLonG","myc","c(""IntegerVector "", ""IntegerVector "")","c("" x"", "" y"")"
"105","BClustLonG","dmvnrmArma","c(""arma::mat "", ""arma::rowvec "", ""arma::mat "", ""bool "")","c("" x"", "" mean"", "" sigma"", "" logd"")"
"106","BClustLonG","samLamV2Cpp","c(""arma::mat "", ""arma::mat "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""arma::rowvec "")","c("" A"", "" eta"", "" sig"", "" lam"", "" phi"", "" tau"")"
"107","BClustLonG","polyurncppBoth","c(""IntegerVector "", ""arma::mat "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""double "")","c("" e"", "" A"", "" muA0"", "" sigmaA"", "" sigmaAInv"", "" sigmaA0"", "" sigmaA0Inv"", "" B"", "" muB0"", "" sigmaB"", "" sigmaBInv"", "" sigmaB0"", "" sigmaB0Inv"", "" c"")"
"108","BClustLonG","polyurncppInt","c(""IntegerVector "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""double "")","c("" e"", "" muA0"", "" sigma0"", "" A"", "" sigma"", "" sigmaInv"", "" sigma0Inv"", "" c"")"
"109","BET","symmCpp","c(""NumericMatrix& "", ""int "", ""bool "")","c("" X"", "" d"", "" unif"")"
"110","BET","BETCpp","c(""NumericMatrix& "", ""int "", ""bool "", ""bool "")","c("" X"", "" d"", "" unif"", "" asymptotic"")"
"111","BGGM","mean_array","arma::cube "," x"
"112","BGGM","Sigma_i_not_i","c(""arma::mat "", ""int "")","c("" x"", "" index"")"
"113","BGGM","select_col","c(""arma::mat "", ""int "")","c("" x"", "" index"")"
"114","BGGM","select_row","c(""arma::mat "", ""int "")","c("" x"", "" index"")"
"115","BGGM","remove_row","c(""arma::mat "", ""int "")","c("" x"", "" which"")"
"116","BGGM","remove_col","c(""arma::mat "", ""int "")","c("" x"", "" index"")"
"117","BGGM","internal_missing_gaussian","c(""arma::mat "", ""arma::mat "", ""arma::mat "", ""int "")","c("" Y"", "" Y_missing"", "" Sigma"", "" iter_missing"")"
"118","BGGM","missing_gaussian","c(""arma::mat "", ""arma::mat "", ""arma::mat "", ""int "", ""bool "", ""bool "")","c("" Y"", "" Y_missing"", "" Sigma"", "" iter_missing"", "" progress_impute"", "" store_all"")"
"119","BGGM","Theta_continuous","c(""arma::mat "", ""int "", ""float "", ""float "", ""int "", ""int "", ""arma::mat "", ""bool "", ""bool "", ""arma::mat "")","c("" Y"", "" iter"", "" delta"", "" epsilon"", "" prior_only"", "" explore"", "" start"", "" progress"", "" impute"", "" Y_missing"")"
"120","BGGM","sample_prior","c(""arma::mat "", ""int "", ""float "", ""float "", ""int "", ""int "", ""bool "")","c("" Y"", "" iter"", "" delta"", "" epsilon"", "" prior_only"", "" explore"", "" progress"")"
"121","BGGM","mv_continuous","c(""arma::mat "", ""arma::mat "", ""float "", ""float "", ""int "", ""arma::mat "", ""bool "")","c("" Y"", "" X"", "" delta"", "" epsilon"", "" iter"", "" start"", "" progress"")"
"122","BGGM","trunc_mvn","c(""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::mat "", ""arma::rowvec "")","c("" mu"", "" rinv"", "" z"", "" y"", "" cutpoints"")"
"123","BGGM","mv_binary","c(""arma::mat "", ""arma::mat "", ""float "", ""float "", ""int "", ""float "", ""arma::rowvec "", ""arma::mat "", ""bool "")","c("" Y"", "" X"", "" delta"", "" epsilon"", "" iter"", "" beta_prior"", "" cutpoints"", "" start"", "" progress"")"
"124","BGGM","mv_ordinal_cowles","c(""arma::mat "", ""arma::mat "", ""float "", ""float "", ""int "", ""float "")","c("" Y"", "" X"", "" delta"", "" epsilon"", "" iter"", "" MH"")"
"125","BGGM","mv_ordinal_albert","c(""arma::mat "", ""arma::mat "", ""int "", ""float "", ""float "", ""int "", ""arma::mat "", ""bool "")","c("" Y"", "" X"", "" iter"", "" delta"", "" epsilon"", "" K"", "" start"", "" progress"")"
"126","BGGM","copula","c(""arma::mat "", ""arma::mat "", ""arma::vec "", ""arma::mat "", ""int "", ""float "", ""float "", ""arma::vec "", ""bool "")","c("" z0_start"", "" levels"", "" K"", "" Sigma_start"", "" iter"", "" delta"", "" epsilon"", "" idx"", "" progress"")"
"127","BGGM","pcor_to_cor_internal","c(""arma::cube "", ""int "")","c("" x"", "" p"")"
"128","BGGM","predictability_helper","c(""arma::mat "", ""arma::colvec "", ""arma::cube "", ""arma::mat "", ""int "", ""int "")","c("" Y"", "" y"", "" XX"", "" Xy"", "" n"", "" iter"")"
"129","BGGM","beta_helper_fast","c(""arma::cube "", ""arma::mat "", ""int "", ""int "")","c("" XX"", "" Xy"", "" p"", "" iter"")"
"130","BGGM","pred_helper_latent","c(""arma::mat "", ""arma::cube "", ""arma::mat "", ""arma::vec "", ""int "", ""int "")","c("" Y"", "" XX"", "" Xy"", "" quantiles"", "" n"", "" iter"")"
"131","BGGM","KL_univariate","c(""float "", ""float "")","c("" var_1"", "" var_2"")"
"132","BGGM","ppc_helper_nodewise_fast","c(""arma::cube "", ""int "", ""int "", ""int "")","c("" Theta"", "" n1"", "" n2"", "" p"")"
"133","BGGM","KL_divergnece_mvn","c(""arma::mat "", ""arma::mat "")","c("" Theta_1"", "" Theta_2"")"
"134","BGGM","sum_squares","c(""arma::mat "", ""arma::mat "")","c("" Rinv_1"", "" Rinv_2"")"
"135","BGGM","my_dnorm","c(""arma::vec "", ""arma::vec "", ""arma::vec "")","c("" x"", "" means"", "" sds"")"
"136","BGGM","hamming_distance","c(""arma::mat "", ""arma::mat "", ""float "", ""float "", ""float "", ""int "", ""float "")","c("" Rinv_1"", "" Rinv_2"", "" df1"", "" df2"", "" dens"", "" pcors"", "" BF_cut"")"
"137","BGGM","correlation","c(""arma::mat "", ""arma::mat "")","c("" Rinv_1"", "" Rinv_2"")"
"138","BGGM","ppc_helper_fast","c(""arma::cube "", ""int "", ""int "", ""int "", ""float "", ""float "", ""bool "", ""bool "", ""bool "")","c("" Theta"", "" n1"", "" n2"", "" p"", "" BF_cut"", "" dens"", "" ppc_ss"", "" ppc_cors"", "" ppc_hd"")"
"139","BGGM","mvnrnd","c(""int "", ""arma::vec "", ""arma::mat "")","c("" n"", "" mu"", "" Sigma"")"
"140","BGGM","var","c(""arma::mat "", ""arma::mat "", ""float "", ""float "", ""arma::mat "", ""int "", ""arma::mat "", ""bool "")","c("" Y"", "" X"", "" delta"", "" epsilon"", "" beta_prior"", "" iter"", "" start"", "" progress"")"
"141","BGGM","hft_algorithm","c(""arma::mat "", ""arma::mat "", ""double "", ""double "")","c("" Sigma"", "" adj"", "" tol"", "" max_iter"")"
"142","BGGM","bic_fast","c(""arma::mat "", ""arma::mat "", ""double "", ""float "")","c("" Theta"", "" S"", "" n"", "" prior_prob"")"
"143","BGGM","find_ids","arma::mat "," x"
"144","BGGM","search","c(""arma::mat "", ""float "", ""double "", ""arma::mat "", ""float "", ""float "", ""int "", ""bool "")","c("" S"", "" iter"", "" old_bic"", "" start_adj"", "" n"", "" gamma"", "" stop_early"", "" progress"")"
"145","BGGM","fast_g_matrix_F","c(""arma::mat "", ""arma::mat "", ""arma::vec "", ""arma::mat "", ""int "", ""int "", ""float "", ""float "", ""float "", ""bool "")","c("" Y"", "" adj"", "" mu_samples"", "" cov_samples"", "" iter"", "" p"", "" N"", "" prior_sd"", "" kappa1"", "" progress"")"
"146","BGGM","contrained_helper","c(""arma::cube "", ""arma::mat "", ""int "", ""bool "")","c("" cors"", "" adj"", "" iter"", "" progress"")"
"147","BGVAR","BVAR_linear","c(""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "")","c("" Y_in"", "" W_in"", "" p_in"", "" draws_in"", "" burnin_in"", "" cons_in"", "" trend_in"", "" sv_in"", "" thin_in"", "" prior_in"", "" hyperparam_in"", "" Ex_in"")"
"148","BGVAR","do_rgig1","c(""double "", ""double "", ""double "")","c("" lambda"", "" chi"", "" psi"")"
"149","BGVAR","gvar_stacking","c(""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "", ""const SEXP "")","c("" xglobal_in"", "" plag_in"", "" globalpost_in"", "" draws_in"", "" thin_in"", "" trend_in"", "" eigen_in"", "" verbose_in"")"
"150","BGVAR","globalLik","c(""const SEXP "", ""const SEXP "", ""const arma::cube "", ""const arma::cube "", ""const arma::cube "", ""const SEXP "")","c("" Y_in"", "" X_in"", "" A_in"", "" S_in"", "" Ginv_in"", "" thindraws_in"")"
"151","BGVAR","dmvnrm_arma_fast","c(""const arma::mat& "", ""const arma::mat& "", ""const arma::mat& "", ""bool const "")","c("" x"", "" mean"", "" sigma"", "" logd"")"
"152","BLPestimatoR","getSij","c(""const NumericMatrix& "", ""const NumericVector& "", ""const IntegerVector& "")","c("" expmu"", "" expdelta"", "" cdindex"")"
"153","BLPestimatoR","getSjtMod","c(""const NumericMatrix& "", ""const NumericVector& "", ""const int& "", ""const int& "", ""const NumericVector& "")","c("" expmu"", "" expdelta"", "" nprodt"", "" startpos"", "" weights"")"
"154","BLPestimatoR","getExpMu","c(""const NumericMatrix& "", ""const NumericMatrix& "", ""const NumericMatrix& "", ""const IntegerVector& "", ""const NumericMatrix& "")","c("" theta2Matrix"", "" qv"", "" Xrandom"", "" cdid"", "" demographics"")"
"155","MSGARCH","getDelta","c(""const arma::mat& "", ""const int& "")","c("" gamma"", "" m"")"
"156","BLPestimatoR","dstddelta_c","c(""arma::mat& "", ""arma::mat& "")","c("" sijt"", "" weights"")"
"157","BLPestimatoR","dstdtheta_c","c(""arma::mat& "", ""const NumericMatrix& "", ""arma::mat& "", ""arma::mat& "", ""arma::mat& "", ""arma::mat& "")","c("" sijt_arma"", "" indices"", "" xt_arma"", "" qvt_arma"", "" dt_arma"", "" weights_arma"")"
"158","BLPestimatoR","jacob_c","c(""NumericMatrix& "", ""const NumericMatrix& "", ""const List& "", ""const List& "", ""const List& "", ""const int& "")","c("" sij"", "" indices"", "" blp_data"", "" blp_parameters"", "" blp_integration"", "" printLevel"")"
"159","BLSM","dst","const Eigen::Map<Eigen::MatrixXd> "," M"
"160","BLSM","lpz_dist","Eigen::MatrixXd "," Z"
"161","BLSM","lpY","c(""Eigen::MatrixXd "", ""Eigen::MatrixXd "", ""double "", ""Eigen::MatrixXd "")","c("" Y"", "" lpz"", "" alpha"", "" W"")"
"162","BLSM","mlpY","c(""Eigen::VectorXd "", ""Eigen::MatrixXd "", ""Eigen::MatrixXd "")","c("" avZ"", "" Y"", "" W"")"
"163","BLSM","lpz_distNODE","c(""Eigen::MatrixXd "", ""int "", ""Eigen::VectorXd "")","c("" Z"", "" node"", "" diag"")"
"164","BLSM","lpYNODE","c(""Eigen::MatrixXd "", ""Eigen::MatrixXd "", ""double "", ""int "", ""Eigen::VectorXd "", ""Eigen::MatrixXd "")","c("" Y"", "" Z"", "" alpha"", "" node"", "" diag"", "" W"")"
"165","BLSM","Z_up","c(""Eigen::MatrixXd "", ""Eigen::MatrixXd "", ""Eigen::MatrixXd "", ""double "", ""double "", ""double "", ""double "")","c("" Y"", "" Z"", "" W"", "" alpha"", "" zdelta"", "" mu_z"", "" sd_z"")"
"166","BLSM","alpha_up","c(""Eigen::MatrixXd "", ""Eigen::MatrixXd "", ""Eigen::MatrixXd "", ""double "", ""double "", ""double "", ""double "")","c("" Y"", "" lpz"", "" W"", "" alpha"", "" adelta"", "" a_a"", "" a_b"")"
"167","BMTME","wishart","c(""unsigned int "", ""const arma::mat& "")","c("" df"", "" S"")"
"168","BMTME","inv_wishart","c(""unsigned int "", ""const arma::mat& "")","c("" df"", "" S"")"
"169","BMTME","MVnormvv","c(""arma::vec "", ""const arma::mat& "")","c("" mean"", "" S"")"
"170","BMTME","MatMul","c(""arma::mat& "", ""arma::mat& "")","c("" X"", "" Y"")"
"171","BMTME","Krone","c(""const arma::mat& "", ""const arma::mat& "")","c("" A"", "" B"")"
"172","BOSSreg","guideQR","c(""arma::mat "", ""arma::vec "", ""int "")","c("" x"", "" y"", "" maxstep"")"
"173","BTLLasso","cumfit","c(""NumericMatrix "", ""double "", ""int "", ""NumericMatrix "", ""double "", ""NumericMatrix "", ""List "", ""NumericMatrix "", ""int "", ""int "", ""double "", ""NumericMatrix "", ""NumericVector "", ""double "", ""double "", ""std::string "", ""int "", ""double "", ""NumericMatrix "")","c("" betanew2"", "" epsilon"", "" maxiter"", "" acoefs2"", "" lambda"", "" weight2"", "" control"", "" design2"", "" N"", "" n"", "" q"", "" resp2"", "" index"", "" c"", "" gama"", "" norm"", "" hatmatrix"", "" lambda2"", "" checktheta2"")"
"174","BTLLasso","binfit","c(""NumericMatrix "", ""double "", ""int "", ""NumericMatrix "", ""double "", ""NumericMatrix "", ""List "", ""NumericMatrix "", ""int "", ""int "", ""int "", ""NumericMatrix "", ""NumericVector "", ""double "", ""double "", ""std::string "", ""int "", ""double "")","c("" betanew2"", "" epsilon"", "" maxiter"", "" acoefs2"", "" lambda"", "" weight2"", "" control"", "" design2"", "" N"", "" n"", "" q"", "" resp2"", "" index"", "" c"", "" gama"", "" norm"", "" hatmatrix"", "" lambda2"")"
"175","BVSNLP","null_mle_lreg","c(""arma::mat& "", ""int "", ""int "", ""int "", ""double "", ""double "", ""double "", ""int "")","c("" XX"", "" n"", "" p"", "" cons"", "" a"", "" b"", "" sprob"", "" niters"")"
"176","BVSNLP","logreg_bvs","c(""const arma::mat& "", ""arma::uvec "", ""int "", ""double "", ""double "", ""const int "", ""int "", ""int "", ""int "", ""int "", ""bool "", ""arma::uvec "")","c("" exmat"", "" chain1"", "" nf"", "" tau"", "" r"", "" nlptype"", "" a"", "" b"", "" in_cons"", "" loopcnt"", "" cplng"", "" chain2"")"
"177","BVSNLP","lreg_coef_est","c(""const arma::mat& "", ""arma::uvec "", ""double "", ""double "", ""const int "")","c("" exmat"", "" mod_cols"", "" tau"", "" r"", "" nlptype"")"
"178","BVSNLP","lreg_mod_prob","c(""const arma::mat& "", ""arma::uvec "", ""double "", ""double "", ""int "", ""int "", ""const int "")","c("" exmat"", "" mod_cols"", "" tau"", "" r"", "" a"", "" b"", "" nlptype"")"
"179","BVSNLP","null_mle_cox","c(""arma::mat& "", ""int "", ""int "", ""int "", ""double "", ""double "", ""double "", ""int "")","c("" XX"", "" n"", "" p"", "" cons"", "" a"", "" b"", "" csr"", "" niters"")"
"180","BVSNLP","cox_bvs","c(""const arma::mat& "", ""arma::uvec "", ""int "", ""double "", ""double "", ""const int "", ""int "", ""int "", ""int "", ""int "", ""int "", ""arma::vec "")","c("" exmat"", "" cur_cols"", "" nf"", "" tau"", "" r"", "" nlptype"", "" a"", "" b"", "" d"", "" L"", "" J"", "" temps"")"
"181","BVSNLP","inc_prob_calc","c(""arma::vec "", ""List "", ""int "")","c("" all_probs"", "" vis_covs"", "" p"")"
"182","BVSNLP","cox_coef_est","c(""const arma::mat& "", ""arma::uvec "", ""double "", ""double "", ""const int "")","c("" exmat"", "" mod_cols"", "" tau"", "" r"", "" nlptype"")"
"183","BVSNLP","cox_mod_prob","c(""const arma::mat& "", ""arma::uvec "", ""double "", ""double "", ""int "", ""int "", ""const int "")","c("" exmat"", "" mod_cols"", "" tau"", "" r"", "" a"", "" b"", "" nlptype"")"
"184","BVSNLP","aucBMA_logistic","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::mat& "", ""const arma::vec& "", ""double "", ""double "", ""const int "", ""arma::vec "", ""ListOf<IntegerVector> "", ""int "")","c("" X_tr"", "" y_tr"", "" X_te"", "" y_te"", "" tau"", "" r"", "" nlptype"", "" probs"", "" models"", "" k"")"
"185","BVSNLP","aucBMA_survival","c(""const arma::mat& "", ""const arma::mat& "", ""const arma::mat& "", ""const arma::mat& "", ""double "", ""double "", ""const int "", ""arma::vec "", ""arma::vec "", ""ListOf<IntegerVector> "", ""int "")","c("" X_tr"", "" TS_tr"", "" X_te"", "" TS_te"", "" tau"", "" r"", "" nlptype"", "" times"", "" probs"", "" models"", "" k"")"
"186","BayesLN","rmn_mu_S2","c(""Eigen::VectorXd& "", ""const int "", ""const Eigen::VectorXd "", ""const Eigen::MatrixXd "")","c("" rnd_vec"", "" p"", "" mu"", "" S"")"
"187","BayesLN","MCMC_alg","c(""const Eigen::VectorXd "", ""const Eigen::MatrixXd "", ""const List "", ""const List "", ""const Eigen::MatrixXd "", ""double "", ""Eigen::VectorXd "", ""double "", ""Eigen::VectorXd "", ""double "", ""Eigen::VectorXd "", ""int "", ""int "", ""int "", ""Eigen::VectorXd "", ""double "", ""Eigen::VectorXd "")","c("" y"", "" X"", "" Z_list"", "" K_gamma_list"", "" S_beta_pri"", "" l_s"", "" l_t"", "" d_s"", "" d_t"", "" g_s"", "" g_t"", "" s"", "" nsamp"", "" verbose"", "" beta_init"", "" sigma2_init"", "" tau2_init"")"
"188","BayesLN","post_pred","c(""List "", ""Eigen::MatrixXd "", ""List "", ""int "", ""int "")","c("" output"", "" Xrep"", "" Zrep_list"", "" s"", "" nsamp"")"
"189","BayesSPsurv","llikWeibull","c(""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""double "")","c("" Y"", "" Y0"", "" eXB"", "" delta"", "" C"", "" LY"", "" rho"")"
"190","BayesMFSurv","llikWeibull2","c(""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""double "")","c("" Y"", "" Y0"", "" eXB"", "" alpha"", "" C"", "" lambda"")"
