"Version","index","questions_original","question_original","questions","question","choices_original","(choice|CorrectChoice)_original","choices","choice","CorrectChoice"
"38","42","3","3","4","11","1","2","1","2",""
"38","43","3","3","4","11","1","3","1","3",""
"38","44","3","3","4","11","1","4","1","","4"
"38","45","3","2","4","12","1","3","1","1",""
"38","46","3","2","4","12","1","1","1","2",""
"38","47","3","2","4","12","1","4","1","","3"
"38","48","3","2","4","12","1","2","1","4",""
"38","49","4","6","5","13","1","1","1","1",""
"38","50","4","6","5","13","1","2","1","2",""
"38","51","4","6","5","13","1","3","1","3",""
"38","52","4","6","5","13","1","4","1","","4"
"38","53","4","2","5","14","1","3","1","1",""
"38","54","4","2","5","14","1","2","1","2",""
"38","55","4","2","5","14","1","1","1","3",""
"38","56","4","2","5","14","1","4","1","","4"
"38","57","4","7","5","15","1","1","1","1",""
"38","58","4","7","5","15","1","4","1","","2"
"38","59","4","7","5","15","1","2","1","3",""
"38","60","4","7","5","15","1","3","1","4",""
"39","1","5","1","1","1","1","4","1","","1"
"39","2","5","1","1","1","1","3","1","2",""
"39","3","5","1","1","1","1","1","1","3",""
"39","4","5","1","1","1","1","2","1","4",""
"39","5","4","5","2","2","1","1","1","1",""
"39","6","4","5","2","2","1","3","1","2",""
"39","7","4","5","2","2","1","2","1","3",""
"39","8","4","5","2","2","1","4","1","","4"
"39","9","4","1","2","3","1","1","1","1",""
"39","10","4","1","2","3","1","4","1","","2"
"39","11","4","1","2","3","1","2","1","3",""
"39","12","4","1","2","3","1","3","1","4",""
"39","13","4","6","2","4","1","4","1","","1"
"39","14","4","6","2","4","1","3","1","2",""
"39","15","4","6","2","4","1","2","1","3",""
"39","16","4","6","2","4","1","1","1","4",""
"39","17","2","8","3","5","1","3","1","","1"
"39","18","2","8","3","5","1","2","1","2",""
"39","19","2","8","3","5","1","1","1","3",""
"39","20","2","8","3","5","1","4","1","4",""
"39","21","2","12","3","6","1","3","1","1",""
"39","22","2","12","3","6","1","4","1","","2"
"39","23","2","12","3","6","1","1","1","3",""
"39","24","2","12","3","6","1","2","1","4",""
"39","25","2","11","3","7","1","1","1","1",""
"39","26","2","11","3","7","1","4","1","","2"
"39","27","2","11","3","7","1","2","1","3",""
"39","28","2","11","3","7","1","3","1","4",""
"39","29","2","7","3","8","1","1","1","1",""
"39","30","2","7","3","8","1","4","1","","2"
"39","31","2","7","3","8","1","2","1","3",""
"39","32","2","7","3","8","1","3","1","4",""
"39","33","2","19","3","9","1","1","1","1",""
"39","34","2","19","3","9","1","3","1","2",""
"39","35","2","19","3","9","1","4","1","","3"
"39","36","2","19","3","9","1","2","1","4",""
"39","37","3","2","4","10","1","3","1","1",""
"39","38","3","2","4","10","1","2","1","2",""
"39","39","3","2","4","10","1","1","1","3",""
"39","40","3","2","4","10","1","4","1","","4"
"39","41","3","5","4","11","1","2","1","","1"
"39","42","3","5","4","11","1","4","1","2",""
"39","43","3","5","4","11","1","1","1","3",""
"39","44","3","5","4","11","1","3","1","4",""
"39","45","3","6","4","12","1","4","1","","1"
"39","46","3","6","4","12","1","3","1","2",""
"39","47","3","6","4","12","1","1","1","3",""
"39","48","3","6","4","12","1","2","1","4",""
"39","49","1","1","5","13","1","2","1","1",""
"39","50","1","1","5","13","1","1","1","2",""
"39","51","1","1","5","13","1","3","1","3",""
"39","52","1","1","5","13","1","4","1","","4"
"39","53","1","6","5","14","1","1","1","1",""
"39","54","1","6","5","14","1","3","1","2",""
"39","55","1","6","5","14","1","4","1","","3"
"39","56","1","6","5","14","1","2","1","4",""
"39","57","1","4","5","15","1","3","1","1",""
"39","58","1","4","5","15","1","4","1","","2"
"39","59","1","4","5","15","1","2","1","3",""
"39","60","1","4","5","15","1","1","1","4",""
"40","1","4","3","1","1","1","4","1","","1"
"40","2","4","3","1","1","1","1","1","2",""
"40","3","4","3","1","1","1","2","1","3",""
"40","4","4","3","1","1","1","3","1","4",""
"40","5","4","6","1","2","1","3","1","1",""
"40","6","4","6","1","2","1","4","1","","2"
"40","7","4","6","1","2","1","2","1","3",""
"40","8","4","6","1","2","1","1","1","4",""
"40","9","4","2","1","3","1","1","1","1",""
"40","10","4","2","1","3","1","2","1","2",""
"40","11","4","2","1","3","1","4","1","","3"
"40","12","4","2","1","3","1","3","1","4",""
"40","13","1","8","2","4","1","3","1","1",""
"40","14","1","8","2","4","1","4","1","","2"
"40","15","1","8","2","4","1","1","1","3",""
"40","16","1","8","2","4","1","2","1","4",""
"40","17","1","3","2","5","1","4","1","","1"
"40","18","1","3","2","5","1","3","1","2",""
"40","19","1","3","2","5","1","1","1","3",""
"40","20","1","3","2","5","1","2","1","4",""
"40","21","1","1","2","6","1","4","1","","1"
"40","22","1","1","2","6","1","1","1","2",""
"40","23","1","1","2","6","1","3","1","3",""
"40","24","1","1","2","6","1","2","1","4",""
"40","25","2","13","3","7","1","1","1","1",""
"40","26","2","13","3","7","1","4","1","2",""
"40","27","2","13","3","7","1","2","1","","3"
"40","28","2","13","3","7","1","3","1","4",""
"40","29","2","19","3","8","1","3","1","1",""
"40","30","2","19","3","8","1","4","1","","2"
"40","31","2","19","3","8","1","1","1","3",""
"40","32","2","19","3","8","1","2","1","4",""
"40","33","2","1","3","9","1","1","1","1",""
"40","34","2","1","3","9","1","3","1","2",""
"40","35","2","1","3","9","1","4","1","","3"
"40","36","2","1","3","9","1","2","1","4",""
"40","37","2","5","3","10","1","4","1","1",""
"40","38","2","5","3","10","1","3","1","2",""
"40","39","2","5","3","10","1","2","1","","3"
"40","40","2","5","3","10","1","1","1","4",""
"40","41","2","14","3","11","1","2","1","1",""
"40","42","2","14","3","11","1","3","1","2",""
"40","43","2","14","3","11","1","1","1","3",""
"40","44","2","14","3","11","1","4","1","","4"
"40","45","3","1","4","12","1","2","1","1",""
"40","46","3","1","4","12","1","1","1","2",""
"40","47","3","1","4","12","1","4","1","","3"
"40","48","3","1","4","12","1","3","1","4",""
"40","49","3","4","4","13","1","3","1","1",""
"40","50","3","4","4","13","1","1","1","2",""
"40","51","3","4","4","13","1","2","1","3",""
"40","52","3","4","4","13","1","4","1","","4"
"40","53","3","6","4","14","1","1","1","1",""
"40","54","3","6","4","14","1","3","1","2",""
"40","55","3","6","4","14","1","4","1","","3"
"40","56","3","6","4","14","1","2","1","4",""
"40","57","5","1","5","15","1","3","1","1",""
"40","58","5","1","5","15","1","2","1","2",""
"40","59","5","1","5","15","1","4","1","","3"
"40","60","5","1","5","15","1","1","1","4",""
"41","1","3","4","1","1","1","1","1","1",""
"41","2","3","4","1","1","1","4","1","","2"
"41","3","3","4","1","1","1","3","1","3",""
"41","4","3","4","1","1","1","2","1","4",""
"41","5","3","3","1","2","1","1","1","1",""
"41","6","3","3","1","2","1","2","1","2",""
"41","7","3","3","1","2","1","4","1","","3"
"41","8","3","3","1","2","1","3","1","4",""
"41","9","3","2","1","3","1","2","1","1",""
"41","10","3","2","1","3","1","3","1","2",""
"41","11","3","2","1","3","1","1","1","3",""
"41","12","3","2","1","3","1","4","1","","4"
"41","13","1","6","2","4","1","3","1","1",""
"41","14","1","6","2","4","1","1","1","2",""
"41","15","1","6","2","4","1","2","1","3",""
"41","16","1","6","2","4","1","4","1","","4"
"41","17","1","1","2","5","1","2","1","1",""
"41","18","1","1","2","5","1","1","1","2",""
"41","19","1","1","2","5","1","4","1","","3"
"41","20","1","1","2","5","1","3","1","4",""
"41","21","1","8","2","6","1","2","1","1",""
"41","22","1","8","2","6","1","4","1","","2"
"41","23","1","8","2","6","1","1","1","3",""
"41","24","1","8","2","6","1","3","1","4",""
"41","25","4","2","3","7","1","4","1","","1"
"41","26","4","2","3","7","1","2","1","2",""
"41","27","4","2","3","7","1","3","1","3",""
"41","28","4","2","3","7","1","1","1","4",""
"41","29","4","6","3","8","1","2","1","1",""
"41","30","4","6","3","8","1","4","1","","2"
"41","31","4","6","3","8","1","3","1","3",""
"41","32","4","6","3","8","1","1","1","4",""
"41","33","4","1","3","9","1","4","1","","1"
"41","34","4","1","3","9","1","1","1","2",""
"41","35","4","1","3","9","1","3","1","3",""
"41","36","4","1","3","9","1","2","1","4",""
"41","37","2","8","4","10","1","1","1","1",""
"41","38","2","8","4","10","1","2","1","2",""
"41","39","2","8","4","10","1","3","1","","3"
"41","40","2","8","4","10","1","4","1","4",""
"41","41","2","19","4","11","1","2","1","1",""
"41","42","2","19","4","11","1","4","1","","2"
"41","43","2","19","4","11","1","3","1","3",""
"41","44","2","19","4","11","1","1","1","4",""
"41","45","2","7","4","12","1","2","1","1",""
"41","46","2","7","4","12","1","1","1","2",""
"41","47","2","7","4","12","1","4","1","","3"
"41","48","2","7","4","12","1","3","1","4",""
"41","49","2","12","4","13","1","2","1","1",""
"41","50","2","12","4","13","1","4","1","","2"
"41","51","2","12","4","13","1","1","1","3",""
"41","52","2","12","4","13","1","3","1","4",""
"41","53","2","14","4","14","1","2","1","1",""
"41","54","2","14","4","14","1","3","1","2",""
"41","55","2","14","4","14","1","1","1","3",""
"41","56","2","14","4","14","1","4","1","","4"
"41","57","5","1","5","15","1","4","1","","1"
"41","58","5","1","5","15","1","3","1","2",""
"41","59","5","1","5","15","1","1","1","3",""
"41","60","5","1","5","15","1","2","1","4",""
"42","1","4","6","1","1","1","1","1","1",""
"42","2","4","6","1","1","1","3","1","2",""
"42","3","4","6","1","1","1","4","1","","3"
"42","4","4","6","1","1","1","2","1","4",""
"42","5","4","1","1","2","1","4","1","","1"
"42","6","4","1","1","2","1","2","1","2",""
"42","7","4","1","1","2","1","3","1","3",""
"42","8","4","1","1","2","1","1","1","4",""
"42","9","4","3","1","3","1","2","1","1",""
"42","10","4","3","1","3","1","3","1","2",""
"42","11","4","3","1","3","1","1","1","3",""
"42","12","4","3","1","3","1","4","1","","4"
"42","13","2","16","2","4","1","3","1","1",""
"42","14","2","16","2","4","1","1","1","","2"
"42","15","2","16","2","4","1","2","1","3",""
"42","16","2","16","2","4","1","4","1","4",""
"42","17","2","20","2","5","1","1","1","1",""
"42","18","2","20","2","5","1","4","1","","2"
"42","19","2","20","2","5","1","2","1","3",""
"42","20","2","20","2","5","1","3","1","4",""
"42","21","2","8","2","6","1","3","1","","1"
"42","22","2","8","2","6","1","4","1","2",""
"42","23","2","8","2","6","1","2","1","3",""
"42","24","2","8","2","6","1","1","1","4",""
"42","25","2","14","2","7","1","1","1","1",""
"42","26","2","14","2","7","1","2","1","2",""
"42","27","2","14","2","7","1","3","1","3",""
"42","28","2","14","2","7","1","4","1","","4"
"42","29","2","3","2","8","1","4","1","1",""
"42","30","2","3","2","8","1","3","1","2",""
"42","31","2","3","2","8","1","1","1","3",""
"42","32","2","3","2","8","1","2","1","","4"
"42","33","3","7","3","9","1","3","1","1",""
"42","34","3","7","3","9","1","4","1","","2"
"42","35","3","7","3","9","1","2","1","3",""
"42","36","3","7","3","9","1","1","1","4",""
"42","37","3","6","3","10","1","3","1","1",""
"42","38","3","6","3","10","1","2","1","2",""
"42","39","3","6","3","10","1","4","1","","3"
"42","40","3","6","3","10","1","1","1","4",""
"42","41","3","2","3","11","1","3","1","1",""
"42","42","3","2","3","11","1","1","1","2",""
"42","43","3","2","3","11","1","2","1","3",""
"42","44","3","2","3","11","1","4","1","","4"
"42","45","1","5","4","12","1","3","1","1",""
"42","46","1","5","4","12","1","2","1","2",""
"42","47","1","5","4","12","1","1","1","3",""
"42","48","1","5","4","12","1","4","1","","4"
"42","49","1","4","4","13","1","1","1","1",""
"42","50","1","4","4","13","1","4","1","","2"
"42","51","1","4","4","13","1","2","1","3",""
"42","52","1","4","4","13","1","3","1","4",""
"42","53","1","8","4","14","1","3","1","1",""
"42","54","1","8","4","14","1","2","1","2",""
"42","55","1","8","4","14","1","4","1","","3"
"42","56","1","8","4","14","1","1","1","4",""
"42","57","5","1","5","15","1","4","1","","1"
"42","58","5","1","5","15","1","1","1","2",""
"42","59","5","1","5","15","1","3","1","3",""
"42","60","5","1","5","15","1","2","1","4",""
"43","1","5","1","1","1","1","4","1","","1"
"43","2","5","1","1","1","1","2","1","2",""
"43","3","5","1","1","1","1","1","1","3",""
"43","4","5","1","1","1","1","3","1","4",""
"43","5","3","2","2","2","1","1","1","1",""
"43","6","3","2","2","2","1","4","1","","2"
"43","7","3","2","2","2","1","2","1","3",""
"43","8","3","2","2","2","1","3","1","4",""
"43","9","3","1","2","3","1","1","1","1",""
"43","10","3","1","2","3","1","4","1","","2"
"43","11","3","1","2","3","1","2","1","3",""
"43","12","3","1","2","3","1","3","1","4",""
"43","13","3","3","2","4","1","2","1","1",""
"43","14","3","3","2","4","1","4","1","","2"
"43","15","3","3","2","4","1","1","1","3",""
"43","16","3","3","2","4","1","3","1","4",""
"43","17","4","1","3","5","1","1","1","1",""
"43","18","4","1","3","5","1","2","1","2",""
"43","19","4","1","3","5","1","4","1","","3"
"43","20","4","1","3","5","1","3","1","4",""
"43","21","4","3","3","6","1","3","1","1",""
"43","22","4","3","3","6","1","4","1","","2"
"43","23","4","3","3","6","1","1","1","3",""
"43","24","4","3","3","6","1","2","1","4",""
"43","25","4","5","3","7","1","2","1","1",""
"43","26","4","5","3","7","1","1","1","2",""
"43","27","4","5","3","7","1","3","1","3",""
"43","28","4","5","3","7","1","4","1","","4"
"43","29","2","4","4","8","1","4","1","1",""
"43","30","2","4","4","8","1","2","1","2",""
"43","31","2","4","4","8","1","3","1","3",""
"43","32","2","4","4","8","1","1","1","","4"
"43","33","2","11","4","9","1","1","1","1",""
"43","34","2","11","4","9","1","3","1","2",""
"43","35","2","11","4","9","1","2","1","3",""
"43","36","2","11","4","9","1","4","1","","4"
"43","37","2","19","4","10","1","4","1","","1"
"43","38","2","19","4","10","1","3","1","2",""
"43","39","2","19","4","10","1","2","1","3",""
"43","40","2","19","4","10","1","1","1","4",""
"43","41","2","8","4","11","1","3","1","","1"
"43","42","2","8","4","11","1","1","1","2",""
"43","43","2","8","4","11","1","2","1","3",""
"43","44","2","8","4","11","1","4","1","4",""
"43","45","2","3","4","12","1","4","1","1",""
"43","46","2","3","4","12","1","2","1","","2"
"43","47","2","3","4","12","1","1","1","3",""
"43","48","2","3","4","12","1","3","1","4",""
"43","49","1","8","5","13","1","4","1","","1"
"43","50","1","8","5","13","1","3","1","2",""
"43","51","1","8","5","13","1","1","1","3",""
"43","52","1","8","5","13","1","2","1","4",""
"43","53","1","7","5","14","1","2","1","1",""
"43","54","1","7","5","14","1","1","1","2",""
"43","55","1","7","5","14","1","4","1","","3"
"43","56","1","7","5","14","1","3","1","4",""
"43","57","1","1","5","15","1","2","1","1",""
"43","58","1","1","5","15","1","1","1","2",""
"43","59","1","1","5","15","1","4","1","","3"
"43","60","1","1","5","15","1","3","1","4",""
"44","1","3","3","1","1","1","3","1","1",""
"44","2","3","3","1","1","1","1","1","2",""
"44","3","3","3","1","1","1","4","1","","3"
"44","4","3","3","1","1","1","2","1","4",""
"44","5","3","5","1","2","1","1","1","1",""
"44","6","3","5","1","2","1","3","1","2",""
"44","7","3","5","1","2","1","4","1","3",""
"44","8","3","5","1","2","1","2","1","","4"
"44","9","3","1","1","3","1","1","1","1",""
"44","10","3","1","1","3","1","2","1","2",""
"44","11","3","1","1","3","1","4","1","","3"
"44","12","3","1","1","3","1","3","1","4",""
"44","13","2","1","2","4","1","3","1","1",""
"44","14","2","1","2","4","1","2","1","2",""
"44","15","2","1","2","4","1","4","1","","3"
"44","16","2","1","2","4","1","1","1","4",""
"44","17","2","19","2","5","1","4","1","","1"
"44","18","2","19","2","5","1","3","1","2",""
"44","19","2","19","2","5","1","1","1","3",""
"44","20","2","19","2","5","1","2","1","4",""
"44","21","2","8","2","6","1","2","1","1",""
"44","22","2","8","2","6","1","1","1","2",""
"44","23","2","8","2","6","1","4","1","3",""
"44","24","2","8","2","6","1","3","1","","4"
"44","25","2","17","2","7","1","4","1","","1"
"44","26","2","17","2","7","1","1","1","2",""
"44","27","2","17","2","7","1","3","1","3",""
"44","28","2","17","2","7","1","2","1","4",""
"44","29","2","6","2","8","1","3","1","1",""
"44","30","2","6","2","8","1","4","1","","2"
"44","31","2","6","2","8","1","2","1","3",""
"44","32","2","6","2","8","1","1","1","4",""
"44","33","4","7","3","9","1","1","1","1",""
"44","34","4","7","3","9","1","3","1","2",""
"44","35","4","7","3","9","1","4","1","","3"
"44","36","4","7","3","9","1","2","1","4",""
"44","37","4","4","3","10","1","2","1","1",""
"44","38","4","4","3","10","1","4","1","2",""
"44","39","4","4","3","10","1","1","1","3",""
"44","40","4","4","3","10","1","3","1","","4"
"44","41","4","2","3","11","1","4","1","","1"
"44","42","4","2","3","11","1","1","1","2",""
"44","43","4","2","3","11","1","2","1","3",""
"44","44","4","2","3","11","1","3","1","4",""
"44","45","5","1","4","12","1","3","1","1",""
"44","46","5","1","4","12","1","4","1","","2"
"44","47","5","1","4","12","1","2","1","3",""
"44","48","5","1","4","12","1","1","1","4",""
"44","49","1","6","5","13","1","3","1","1",""
"44","50","1","6","5","13","1","1","1","2",""
"44","51","1","6","5","13","1","2","1","3",""
"44","52","1","6","5","13","1","4","1","","4"
"44","53","1","7","5","14","1","2","1","1",""
"44","54","1","7","5","14","1","1","1","2",""
"44","55","1","7","5","14","1","4","1","","3"
"44","56","1","7","5","14","1","3","1","4",""
"44","57","1","8","5","15","1","1","1","1",""
"44","58","1","8","5","15","1","4","1","","2"
"44","59","1","8","5","15","1","3","1","3",""
"44","60","1","8","5","15","1","2","1","4",""
"45","1","5","1","1","1","1","3","1","1",""
"45","2","5","1","1","1","1","1","1","2",""
"45","3","5","1","1","1","1","2","1","3",""
"45","4","5","1","1","1","1","4","1","","4"
"45","5","2","20","2","2","1","1","1","1",""
"45","6","2","20","2","2","1","2","1","2",""
"45","7","2","20","2","2","1","3","1","3",""
"45","8","2","20","2","2","1","4","1","","4"
"45","9","2","5","2","3","1","4","1","1",""
"45","10","2","5","2","3","1","2","1","","2"
"45","11","2","5","2","3","1","3","1","3",""
"45","12","2","5","2","3","1","1","1","4",""
"45","13","2","19","2","4","1","4","1","","1"
"45","14","2","19","2","4","1","1","1","2",""
"45","15","2","19","2","4","1","3","1","3",""
"45","16","2","19","2","4","1","2","1","4",""
"45","17","2","16","2","5","1","1","1","","1"
"45","18","2","16","2","5","1","4","1","2",""
"45","19","2","16","2","5","1","2","1","3",""
"45","20","2","16","2","5","1","3","1","4",""
"45","21","2","15","2","6","1","2","1","1",""
"45","22","2","15","2","6","1","4","1","","2"
"45","23","2","15","2","6","1","3","1","3",""
"45","24","2","15","2","6","1","1","1","4",""
"45","25","4","2","3","7","1","2","1","1",""
"45","26","4","2","3","7","1","1","1","2",""
"45","27","4","2","3","7","1","3","1","3",""
"45","28","4","2","3","7","1","4","1","","4"
"45","29","4","6","3","8","1","2","1","1",""
"45","30","4","6","3","8","1","4","1","","2"
"45","31","4","6","3","8","1","1","1","3",""
"45","32","4","6","3","8","1","3","1","4",""
"45","33","4","1","3","9","1","3","1","1",""
"45","34","4","1","3","9","1","4","1","","2"
"45","35","4","1","3","9","1","1","1","3",""
"45","36","4","1","3","9","1","2","1","4",""
"45","37","3","7","4","10","1","3","1","1",""
"45","38","3","7","4","10","1","2","1","2",""
"45","39","3","7","4","10","1","4","1","","3"
"45","40","3","7","4","10","1","1","1","4",""
"45","41","3","5","4","11","1","2","1","","1"
"45","42","3","5","4","11","1","4","1","2",""
"45","43","3","5","4","11","1","1","1","3",""
"45","44","3","5","4","11","1","3","1","4",""
"45","45","3","4","4","12","1","1","1","1",""
"45","46","3","4","4","12","1","4","1","","2"
"45","47","3","4","4","12","1","2","1","3",""
"45","48","3","4","4","12","1","3","1","4",""
"45","49","1","5","5","13","1","4","1","","1"
"45","50","1","5","5","13","1","3","1","2",""
"45","51","1","5","5","13","1","2","1","3",""
"45","52","1","5","5","13","1","1","1","4",""
"45","53","1","7","5","14","1","1","1","1",""
"45","54","1","7","5","14","1","4","1","","2"
"45","55","1","7","5","14","1","3","1","3",""
"45","56","1","7","5","14","1","2","1","4",""
"45","57","1","4","5","15","1","2","1","1",""
"45","58","1","4","5","15","1","1","1","2",""
"45","59","1","4","5","15","1","3","1","3",""
"45","60","1","4","5","15","1","4","1","","4"
"46","1","5","1","1","1","1","2","1","1",""
"46","2","5","1","1","1","1","3","1","2",""
"46","3","5","1","1","1","1","1","1","3",""
"46","4","5","1","1","1","1","4","1","","4"
"46","5","3","1","2","2","1","4","1","","1"
"46","6","3","1","2","2","1","3","1","2",""
"46","7","3","1","2","2","1","2","1","3",""
"46","8","3","1","2","2","1","1","1","4",""
"46","9","3","3","2","3","1","4","1","","1"
"46","10","3","3","2","3","1","2","1","2",""
"46","11","3","3","2","3","1","3","1","3",""
"46","12","3","3","2","3","1","1","1","4",""
"46","13","3","5","2","4","1","1","1","1",""
"46","14","3","5","2","4","1","3","1","2",""
"46","15","3","5","2","4","1","4","1","3",""
"46","16","3","5","2","4","1","2","1","","4"
"46","17","4","2","3","5","1","3","1","1",""
"46","18","4","2","3","5","1","4","1","","2"
"46","19","4","2","3","5","1","2","1","3",""
"46","20","4","2","3","5","1","1","1","4",""
"46","21","4","1","3","6","1","4","1","","1"
"46","22","4","1","3","6","1","3","1","2",""
"46","23","4","1","3","6","1","2","1","3",""
"46","24","4","1","3","6","1","1","1","4",""
"46","25","4","6","3","7","1","2","1","1",""
"46","26","4","6","3","7","1","4","1","","2"
"46","27","4","6","3","7","1","1","1","3",""
"46","28","4","6","3","7","1","3","1","4",""
"46","29","2","11","4","8","1","3","1","1",""
"46","30","2","11","4","8","1","1","1","2",""
"46","31","2","11","4","8","1","4","1","","3"
"46","32","2","11","4","8","1","2","1","4",""
"46","33","2","3","4","9","1","2","1","","1"
"46","34","2","3","4","9","1","4","1","2",""
"46","35","2","3","4","9","1","1","1","3",""
"46","36","2","3","4","9","1","3","1","4",""
"46","37","2","17","4","10","1","2","1","1",""
"46","38","2","17","4","10","1","3","1","2",""
"46","39","2","17","4","10","1","4","1","","3"
"46","40","2","17","4","10","1","1","1","4",""
"46","41","2","6","4","11","1","2","1","1",""
"46","42","2","6","4","11","1","3","1","2",""
"46","43","2","6","4","11","1","1","1","3",""
"46","44","2","6","4","11","1","4","1","","4"
"46","45","2","13","4","12","1","1","1","1",""
"46","46","2","13","4","12","1","3","1","2",""
"46","47","2","13","4","12","1","4","1","3",""
"46","48","2","13","4","12","1","2","1","","4"
"46","49","1","2","5","13","1","1","1","1",""
"46","50","1","2","5","13","1","2","1","2",""
"46","51","1","2","5","13","1","3","1","3",""
"46","52","1","2","5","13","1","4","1","","4"
"46","53","1","1","5","14","1","4","1","","1"
"46","54","1","1","5","14","1","2","1","2",""
"46","55","1","1","5","14","1","3","1","3",""
"46","56","1","1","5","14","1","1","1","4",""
"46","57","1","3","5","15","1","4","1","","1"
"46","58","1","3","5","15","1","2","1","2",""
"46","59","1","3","5","15","1","1","1","3",""
"46","60","1","3","5","15","1","3","1","4",""
"47","1","1","4","1","1","1","4","1","","1"
"47","2","1","4","1","1","1","3","1","2",""
"47","3","1","4","1","1","1","2","1","3",""
"47","4","1","4","1","1","1","1","1","4",""
"47","5","1","2","1","2","1","2","1","1",""
"47","6","1","2","1","2","1","3","1","2",""
"47","7","1","2","1","2","1","4","1","","3"
"47","8","1","2","1","2","1","1","1","4",""
"47","9","1","1","1","3","1","1","1","1",""
"47","10","1","1","1","3","1","4","1","","2"
"47","11","1","1","1","3","1","2","1","3",""
"47","12","1","1","1","3","1","3","1","4",""
"47","13","3","1","2","4","1","2","1","1",""
"47","14","3","1","2","4","1","3","1","2",""
"47","15","3","1","2","4","1","1","1","3",""
"47","16","3","1","2","4","1","4","1","","4"
"47","17","3","5","2","5","1","1","1","1",""
"47","18","3","5","2","5","1","4","1","2",""
"47","19","3","5","2","5","1","2","1","","3"
"47","20","3","5","2","5","1","3","1","4",""
"47","21","3","2","2","6","1","3","1","1",""
"47","22","3","2","2","6","1","1","1","2",""
"47","23","3","2","2","6","1","2","1","3",""
"47","24","3","2","2","6","1","4","1","","4"
"47","25","2","19","3","7","1","4","1","","1"
"47","26","2","19","3","7","1","3","1","2",""
"47","27","2","19","3","7","1","1","1","3",""
"47","28","2","19","3","7","1","2","1","4",""
"47","29","2","1","3","8","1","1","1","1",""
"47","30","2","1","3","8","1","2","1","2",""
"47","31","2","1","3","8","1","4","1","","3"
"47","32","2","1","3","8","1","3","1","4",""
"47","33","2","18","3","9","1","1","1","1",""
"47","34","2","18","3","9","1","4","1","","2"
"47","35","2","18","3","9","1","3","1","3",""
"47","36","2","18","3","9","1","2","1","4",""
"47","37","2","3","3","10","1","1","1","1",""
"47","38","2","3","3","10","1","4","1","2",""
"47","39","2","3","3","10","1","3","1","3",""
"47","40","2","3","3","10","1","2","1","","4"
"47","41","2","11","3","11","1","4","1","","1"
"47","42","2","11","3","11","1","2","1","2",""
"47","43","2","11","3","11","1","3","1","3",""
"47","44","2","11","3","11","1","1","1","4",""
"47","45","5","1","4","12","1","3","1","1",""
"47","46","5","1","4","12","1","1","1","2",""
"47","47","5","1","4","12","1","4","1","","3"
"47","48","5","1","4","12","1","2","1","4",""
"47","49","4","5","5","13","1","3","1","1",""
"47","50","4","5","5","13","1","1","1","2",""
"47","51","4","5","5","13","1","4","1","","3"
"47","52","4","5","5","13","1","2","1","4",""
"47","53","4","3","5","14","1","1","1","1",""
"47","54","4","3","5","14","1","4","1","","2"
"47","55","4","3","5","14","1","2","1","3",""
"47","56","4","3","5","14","1","3","1","4",""
"47","57","4","7","5","15","1","1","1","1",""
"47","58","4","7","5","15","1","3","1","2",""
"47","59","4","7","5","15","1","2","1","3",""
"47","60","4","7","5","15","1","4","1","","4"
"48","1","2","10","1","1","1","1","1","1",""
"48","2","2","10","1","1","1","2","1","2",""
"48","3","2","10","1","1","1","4","1","","3"
"48","4","2","10","1","1","1","3","1","4",""
"48","5","2","13","1","2","1","1","1","1",""
"48","6","2","13","1","2","1","2","1","","2"
"48","7","2","13","1","2","1","4","1","3",""
"48","8","2","13","1","2","1","3","1","4",""
"48","9","2","3","1","3","1","4","1","1",""
"48","10","2","3","1","3","1","1","1","2",""
"48","11","2","3","1","3","1","2","1","","3"
"48","12","2","3","1","3","1","3","1","4",""
"48","13","2","20","1","4","1","1","1","1",""
"48","14","2","20","1","4","1","3","1","2",""
"48","15","2","20","1","4","1","4","1","","3"
"48","16","2","20","1","4","1","2","1","4",""
"48","17","2","14","1","5","1","2","1","1",""
"48","18","2","14","1","5","1","3","1","2",""
"48","19","2","14","1","5","1","1","1","3",""
"48","20","2","14","1","5","1","4","1","","4"
"48","21","4","7","2","6","1","1","1","1",""
"48","22","4","7","2","6","1","4","1","","2"
"48","23","4","7","2","6","1","3","1","3",""
"48","24","4","7","2","6","1","2","1","4",""
"48","25","4","5","2","7","1","3","1","1",""
"48","26","4","5","2","7","1","1","1","2",""
"48","27","4","5","2","7","1","4","1","","3"
"48","28","4","5","2","7","1","2","1","4",""
"48","29","4","6","2","8","1","2","1","1",""
"48","30","4","6","2","8","1","1","1","2",""
"48","31","4","6","2","8","1","4","1","","3"
"48","32","4","6","2","8","1","3","1","4",""
"48","33","3","5","3","9","1","3","1","1",""
"48","34","3","5","3","9","1","4","1","2",""
"48","35","3","5","3","9","1","2","1","","3"
"48","36","3","5","3","9","1","1","1","4",""
"48","37","3","6","3","10","1","3","1","1",""
"48","38","3","6","3","10","1","4","1","","2"
"48","39","3","6","3","10","1","2","1","3",""
"48","40","3","6","3","10","1","1","1","4",""
"48","41","3","2","3","11","1","2","1","1",""
"48","42","3","2","3","11","1","3","1","2",""
"48","43","3","2","3","11","1","4","1","","3"
"48","44","3","2","3","11","1","1","1","4",""
"48","45","1","8","4","12","1","4","1","","1"
"48","46","1","8","4","12","1","2","1","2",""
"48","47","1","8","4","12","1","3","1","3",""
